@relation Dataset_Weka1

@attribute avr_riseTime_1 numeric
@attribute avr_fallTime_1 numeric
@attribute avr_riseLevel_1 numeric
@attribute avr_fallLevel_1 numeric
@attribute Usuario {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}

@data
4.666667,5,301.316832,-325.193683,7
4.75,5,295.020886,-323.59942,7
4.75,4.75,291.537166,-318.441597,7
4.75,4.75,299.681444,-333.798249,7
4.75,5,292.347526,-316.646276,7
4.5,5,290.585663,-316.106982,7
4.333333,5,282.780363,-307.137244,7
4.75,5,304.180081,-330.659248,7
4.75,5,303.058934,-326.287394,7
4.5,5,294.067454,-316.771858,7
5,5,305.830051,-333.236449,7
4.75,5,286.875261,-311.2792,7
4.75,4.75,277.216419,-304.96332,7
4.75,4.75,297.677654,-321.54192,7
4.666667,5,294.113659,-319.78797,7
5,5,282.451119,-312.001404,7
4.5,4.75,291.816004,-318.389211,7
4.5,5,289.972741,-313.670935,7
4.75,5,299.308411,-318.664045,7
5,5,296.485589,-322.021782,7
5,5,296.740436,-327.882297,7
4.666667,5,298.213086,-324.783611,7
4.75,4.75,297.158479,-325.385543,7
5,5,297.358492,-324.238594,7
4.25,5,295.291654,-321.383841,7
4.5,4.75,290.308175,-309.877109,7
4.5,5,300.930301,-327.045466,7
4.666667,5,318.165707,-342.082291,7
4.5,5,297.542547,-322.51761,7
4.5,5,290.675157,-309.8225,7
5,5,315.515217,-340.544309,7
5,5,288.582141,-321.085182,7
4.666667,5,289.626882,-320.822829,7
-46,4,92.590152,40.077081,8
-45.333333,4.333333,93.147716,34.97725,8
56,4.5,103.177215,29.676359,8
-46,4.333333,107.940257,30.69277,8
-45.666667,5,112.532527,26.547234,8
-45.333333,4.333333,104.283844,37.863577,8
-47,4.666667,107.593814,38.186428,8
-46.333333,4.333333,106.230343,26.823266,8
69.333333,5,103.529495,30.32508,8
-48,4.333333,105.12845,35.361362,8
23.25,4.5,113.754007,21.09941,8
70.666667,4,107.157834,22.041817,8
54.25,4.25,84.606583,36.927911,8
47.25,4.75,91.333848,31.235393,8
49.5,4.5,85.858167,39.927821,8
-4.5,4.5,114.85586,14.981876,8
-48,4.333333,103.175889,26.954022,8
20.75,4.75,108.90653,27.313129,8
75.666667,4.666667,110.444329,24.959253,8
81,5,97.902094,27.808614,8
-47.5,4,99.898109,18.313855,8
28.25,4.75,97.100969,23.980589,8
-45.666667,4.333333,107.472703,25.826797,8
-46,4.333333,106.838848,26.756833,8
-45.666667,4.333333,109.367444,18.778117,8
-45.333333,4.333333,115.500244,17.468758,8
-45.666667,4.333333,108.004265,26.93911,8
-7.5,5,113.861469,22.746498,8
-45.666667,4.666667,100.970636,30.728312,8
-47,4.333333,97.66311,31.467463,8
-46.666667,4.666667,89.778743,30.006459,8
-47,4.333333,102.027167,21.334992,8
-47,4.666667,103.115513,20.708316,8
-47.666667,5,104.604129,25.411194,8
-47.333333,4.666667,103.637113,25.569518,8
23.25,4.25,107.035973,21.141168,8
-47,4.333333,107.308046,27.321958,8
-47.666667,4.333333,103.285292,30.228364,8
45.25,4.25,111.468104,15.30598,8
47.5,4.5,96.362706,26.191549,8
-7,5,98.93706,24.505581,8
20,4.333333,82.276345,29.749277,8
-46,4.5,104.007117,16.838389,8
-45.25,5,92.031238,19.580226,8
-45.25,4,88.262109,34.076157,8
-48,4,102.081267,31.462064,8
-33.25,4.75,99.943408,36.33432,8
-46.666667,4.333333,104.051642,29.004302,8
-2.5,5,112.558325,21.30818,8
74,4.333333,112.147067,24.773147,8
83.333333,4.666667,116.543821,21.910868,8
-47,4.666667,108.066943,27.404493,8
-45.333333,4.333333,106.326313,23.135552,8
-47.666667,5,106.832424,31.636909,8
-46.333333,5,97.258914,30.141506,8
-47.25,4.25,92.337088,32.129821,8
-48,4.333333,92.824647,37.467391,8
-46,4,88.98966,34.488473,8
-46.333333,4.666667,94.8773,32.597286,8
-46.333333,4.333333,94.594922,30.421776,8
-45.666667,4.333333,93.671421,32.814354,8
-46,4.333333,95.429089,23.529356,8
-46,4.666667,101.255391,20.773309,8
-46.333333,4.333333,107.074056,17.125253,8
-46.666667,5,90.490873,35.600561,8
-46.333333,4,94.285478,34.286963,8
-46.666667,4.333333,93.735719,36.627317,8
-46.333333,5,90.086927,35.840151,8
60,4.333333,96.416991,34.467212,8
-18.5,4.25,92.849938,32.907007,8
76,4,100.965987,17.777016,8
81.333333,4.333333,104.168264,16.02528,8
79.666667,4.666667,116.667212,4.106944,8
-90.5,4.25,104.268451,5.376698,8
16,4.25,95.439418,35.160288,8
49.5,4.25,94.813113,26.641797,8
51.75,4.5,87.131612,35.565699,8
34,4.5,87.739872,43.044788,8
18,4.5,112.163119,10.944155,8
-47.25,4.75,97.525336,14.894655,8
52.25,4.75,94.652519,33.954036,8
48.25,4.5,112.250578,12.654055,8
50,4.5,97.255813,29.322815,8
45,4.4,89.94398,32.780842,8
-35.2,4.75,89.307223,39.111816,8
-44,4.4,81.907698,33.445421,8
50.25,4.5,95.586286,18.173031,8
46.25,4.5,97.960829,26.391978,8
36.2,4.5,91.313418,32.413276,8
31.4,4.4,104.754278,22.337284,8
30.4,4.8,95.555819,26.204821,8
46,4.8,103.467492,25.061769,8
-43.5,4.5,94.171294,31.609496,8
50,4.5,93.168559,40.481009,8
-45.5,5,96.48201,35.566423,8
20.4,5,85.59911,42.286951,8
55.75,4.6,84.739855,42.870536,8
43.5,4.75,99.278187,43.702707,8
54,4.75,89.257935,43.699811,8
-45.25,4.75,91.990395,41.339815,8
-45,4.75,94.64611,38.714542,8
-46.333333,4,101.356072,36.328653,8
-45.666667,4.666667,103.606714,25.576105,8
90,4.333333,110.699677,23.97848,8
-45,4.333333,113.311417,23.428884,8
-45.333333,4,109.500385,21.887906,8
-46,4.666667,107.015483,26.095617,8
88.666667,5,113.753041,17.841022,8
85.666667,5,109.063422,21.556329,8
-45.666667,4.666667,115.380584,17.307894,8
-46,4.666667,121.850639,13.785186,8
-48,4.333333,112.54625,26.951569,8
-46.333333,5,115.798953,17.298293,8
-47.333333,4.666667,115.999225,19.688094,8
-46.666667,4.666667,118.483468,14.457653,8
-47.666667,4.333333,116.832762,14.20441,8
-47.666667,4.666667,117.49991,14.183024,8
89.333333,4.333333,114.598978,17.545567,8
-48.333333,4.333333,117.376981,16.738323,8
-47.333333,5,113.347285,19.398999,8
-47.666667,4.666667,120.815744,8.607717,8
-47.666667,4.333333,122.650239,11.633717,8
-47.666667,4.333333,120.775904,12.652786,8
-48.333333,4.666667,122.695338,12.149149,8
-49,4,112.725211,26.219206,8
-47.333333,4.333333,119.364861,22.761068,8
-49.333333,4.666667,117.367784,14.099336,8
-48.333333,4,134.406647,9.248619,8
-49,4.333333,117.754969,11.857144,8
-48.333333,4.666667,124.737487,13.678163,8
-48,4.333333,115.244588,17.772973,8
-47.333333,4.333333,114.414913,16.900528,8
-47.5,4.666667,118.635589,12.395043,8
-48.666667,4.5,119.747218,10.612927,8
-48.333333,5,122.074872,7.9362,8
-48,4.333333,118.296544,18.655973,8
-48.333333,4,111.802636,21.848908,8
-49.666667,4,112.010954,19.176129,8
-49,4.666667,122.364112,10.069952,8
-48,4.666667,116.898937,14.358371,8
-49.5,4.333333,120.032647,9.769824,8
-48.666667,4.5,124.433931,-0.425722,8
-48.333333,4.333333,120.675637,5.104333,8
-49.333333,4.666667,122.157427,8.107593,8
-8.5,4.333333,120.899131,7.16076,8
-47.666667,4.5,112.845844,10.867505,8
-48.333333,4.666667,119.836629,9.193867,8
-48,4,120.255229,5.131887,8
89,4.333333,116.274613,7.435553,8
-49.333333,4.333333,120.803572,7.307902,8
-50.333333,4.666667,130.379288,0.937283,8
76,5,132.718845,1.492986,8
-48.666667,4.333333,127.348717,5.306729,8
-47.666667,4.666667,112.857022,13.384099,8
-49,4.666667,125.44693,5.70568,8
-47,4.666667,114.093978,12.670632,8
-49,4.25,114.629416,13.337175,8
-48,4.333333,119.691427,15.862972,8
-48.333333,4,116.606941,7.510995,8
-47.333333,4.666667,116.628224,11.080694,8
83.333333,4,112.027041,7.877704,8
80.666667,5,119.301459,3.156942,8
-48,4.333333,118.256915,6.807037,8
-47.333333,4.333333,110.690133,9.912152,8
-48.333333,4.333333,108.505122,11.089812,8
75.666667,4,117.245518,4.076417,8
-49,4,115.161854,4.250528,8
-48.666667,4.5,113.689112,18.368771,8
-49,4,120.057689,12.674154,8
-48.333333,4.333333,124.626324,-6.351692,8
-48.333333,4.333333,116.117642,6.4472,8
79.333333,4,114.248104,9.201482,8
-49,4.666667,107.999533,12.132394,8
-50,4.666667,133.06504,-9.19882,8
-47.666667,4.333333,118.871178,2.97956,8
-48,4.666667,111.694457,7.986775,8
15.666667,4.666667,118.573748,0.451091,8
-30.333333,4.666667,120.986047,-3.356649,8
-51.333333,4.333333,124.475629,1.259649,8
-47,5,132.019736,0.346885,8
78.333333,4.333333,119.632503,6.432332,8
-48.666667,4.333333,120.655018,3.13064,8
80,4.666667,122.273112,6.005299,8
72.333333,4.666667,116.76013,6.383053,8
-48.666667,4,131.110359,1.783283,8
16.333333,4.666667,126.401523,-0.589275,8
-48.666667,4.333333,110.776389,17.467497,8
-48.666667,5,120.70153,6.620683,8
-47.666667,4.333333,117.470435,8.01942,8
-35,4.666667,99.625029,16.770159,8
85,4.5,116.599269,2.210413,8
-47.666667,4.666667,120.010485,6.921724,8
-47.333333,4.333333,123.476951,2.357941,8
-1.5,4.333333,117.972252,4.233613,8
79.666667,4.5,136.880109,-4.143272,8
-48,4.333333,116.632047,13.686515,8
-48,4.666667,124.655706,5.160148,8
-47.666667,4.666667,123.698662,3.691209,8
-48,4.666667,134.429486,-1.509206,8
-47.666667,4.333333,124.515862,0.00984,8
-47,4.333333,125.800782,-1.25114,8
-47.333333,4.333333,141.372675,-6.174526,8
-47,4,144.172294,-10.778186,8
-47.666667,4.666667,127.145807,-0.055494,8
5,4.666667,151.642073,-118.75157,9
5,4.666667,151.894044,-120.264628,9
4.5,4.75,154.566974,-119.772176,9
5,4.666667,152.309127,-119.540207,9
5,4,142.504867,-107.84449,9
5,4.333333,150.732941,-118.163108,9
5,4.75,150.095511,-120.79692,9
5,4.333333,155.288882,-117.720222,9
5,4.25,154.54113,-119.763743,9
4.75,4.5,166.894182,-129.643038,9
4.75,4.75,153.773951,-115.889798,9
4.75,4.75,151.771206,-115.725119,9
4.5,4.75,148.586467,-114.46879,9
4.75,4.75,143.97183,-107.414327,9
5,4.75,154.184257,-118.496479,9
4.666667,4.333333,148.301193,-113.274852,9
5,4.5,152.815968,-118.274935,9
5,4.5,148.372622,-113.704522,9
5,4,151.364324,-112.390109,9
5,4.5,178.078505,-130.096191,9
4.75,4.25,176.479893,-135.792049,9
4.25,4.75,184.719879,-134.461472,9
5,4.25,157.133642,-122.113742,9
5,4.25,161.221704,-122.697656,9
4.5,5,155.899167,-115.387144,9
5,4.75,171.789823,-124.994197,9
5,4.25,154.193654,-111.807694,9
-26.75,4,153.381797,-111.071521,9
4.75,4.75,143.999088,-109.627914,9
5,4,148.261289,-111.307203,9
4.75,4.5,156.04127,-119.779724,9
5,4.333333,139.797272,-106.441475,9
4.5,4.5,139.471774,-105.522569,9
5,4.5,147.52065,-114.344733,9
4.666667,4.666667,144.792968,-110.225697,9
5,4.25,147.199164,-110.852536,9
4.333333,4.666667,141.776195,-107.742876,9
4.5,4.5,159.850467,-112.544083,9
5,4.5,153.408989,-111.524836,9
6,4.75,154.856291,-105.340074,9
-90.25,4.5,166.380193,-125.793384,9
-43.25,4,171.393068,-125.076102,9
7,4.75,166.68623,-115.928629,9
4.5,4.75,160.391392,-101.759028,9
5,4,159.401597,-119.865397,9
5,4.25,156.492922,-111.0464,9
6,4.4,155.98375,-109.64856,9
4.75,4.25,151.351728,-109.499753,9
4.75,4.5,145.246699,-101.104206,9
4.8,4.2,143.317499,-99.149764,9
4.75,4.5,142.462585,-100.885844,9
5,4.5,146.312575,-106.86927,9
5,4,142.112333,-99.370906,9
4.75,4.5,159.644578,-108.858259,9
5,4.25,166.886717,-125.260683,9
4.75,4.75,153.876052,-108.155114,9
4.75,4.5,162.021294,-110.056903,9
4.75,4.5,159.743647,-110.4927,9
4.75,4.25,149.758731,-93.781108,9
4.5,4.5,153.208766,-108.04359,9
5,4,159.96186,-110.940784,9
-64.8,4.6,157.424372,-101.213544,9
4.25,5,161.361544,-110.000641,9
20.4,4.4,159.732566,-108.161044,9
4.5,4.75,153.725777,-109.934929,9
4.6,4.6,161.708094,-104.306178,9
5,4,161.606822,-110.81467,9
5.8,5,151.686558,-108.110403,9
-10.4,4.4,161.4619,-117.629828,9
6.8,4.2,155.96046,-110.049032,9
7.8,4.6,165.599223,-120.380134,9
4.5,4.5,159.641906,-111.132159,9
-36,4.25,147.873852,-103.371807,9
6.6,4.4,159.441913,-110.401177,9
6.6,4.2,160.496096,-109.943962,9
4.6,4.6,156.519236,-103.650747,9
6.4,4.4,157.080064,-110.253802,9
4.8,4.2,146.690607,-98.773676,9
4.8,4.4,163.57363,-110.532565,9
21,4.8,146.988038,-90.023211,9
-43.6,4.4,152.021509,-108.1974,9
5,4,157.191693,-104.404451,9
4.4,4.4,134.966114,-85.107223,9
4.8,4.8,161.916946,-111.090681,9
4.5,4.5,149.309508,-101.405269,9
5,4,162.996745,-109.405474,9
4.6,4.6,152.977974,-101.4229,9
4.5,4.5,156.986661,-104.800969,9
4.5,4.5,157.522158,-105.734241,9
5,4.25,166.023379,-112.314801,9
5,4,162.994069,-108.467853,9
4.6,4.4,173.611062,-120.296912,9
5,4.25,171.830097,-117.217268,9
4.666667,4.666667,151.592354,-99.934799,9
5,4,157.963265,-105.344302,9
5,4.333333,153.969879,-106.590396,9
4.6,4.6,163.498626,-110.923134,9
6,4.4,159.907156,-110.07451,9
4.8,4.8,166.593517,-111.896957,9
5,4,166.373079,-113.080877,9
-71,4.6,160.906761,-105.531528,9
-71,4.2,157.943791,-105.196577,9
-72,4.8,157.322241,-104.171942,9
6,4.4,173.862349,-123.763943,9
6.2,4.4,166.348657,-111.456847,9
4.8,4.2,166.523359,-108.938947,9
6.4,4.4,167.603983,-103.007637,9
4.4,4.6,169.535381,-116.959992,9
53.8,4.2,159.836225,-104.284746,9
5,4.4,167.819901,-104.590079,9
5,4,166.616258,-114.059004,9
-8.8,4,167.680938,-108.439208,9
6,4.2,169.831356,-115.26796,9
5,4,160.849841,-100.806146,9
5.8,4.4,171.571302,-108.550609,9
4.6,4.6,159.633622,-101.2959,9
5,4,149.148056,-88.616995,9
4.8,4.4,170.595756,-108.681881,9
-10.6,4.4,156.581809,-101.680994,9
5,4,156.387074,-101.644193,9
4.75,4.25,168.747444,-108.364786,9
5,4.5,159.395482,-106.511603,9
4.5,4.5,160.444107,-103.687089,9
5,4.25,165.226672,-110.906142,9
4.75,4.25,158.563463,-98.427203,9
4.5,4.5,158.075893,-103.085737,9
4.75,4.5,172.353512,-119.272946,9
4.75,4.5,178.265267,-128.267459,9
5,4,166.435442,-107.733609,9
4.75,4.25,161.331721,-106.832234,9
4.5,4.5,167.878604,-109.26449,9
5,4.5,191.241427,-134.965634,9
4.75,4.25,176.170616,-118.885324,9
4.333333,4.666667,178.236454,-122.300079,9
5,4.5,183.718628,-130.797728,9
4.5,4.5,191.684189,-129.268791,9
4.75,4.5,184.282798,-124.040565,9
4.666667,4.666667,186.559849,-125.565253,9
4.75,4.25,179.648545,-122.309312,9
4.25,4.75,172.086186,-111.84471,9
5,4.333333,184.544059,-123.112129,9
4.25,4.75,187.434556,-124.856497,9
4.333333,5,179.583499,-123.510742,9
4.75,4.5,172.064874,-116.555663,9
5,4,177.521813,-120.993131,9
5,4.25,171.986124,-119.980135,9
5,4,187.836487,-132.174513,9
4.75,4.25,165.846116,-113.081279,9
4.666667,4.666667,176.815487,-124.712538,9
5,4,175.494486,-122.636817,9
4.666667,4.666667,174.215084,-120.864936,9
4.75,4.25,180.325288,-127.969958,9
4.666667,4.666667,172.24544,-123.590905,9
5,4,167.463477,-118.159574,9
4.25,4.75,171.281625,-118.711796,9
4.666667,4.333333,166.192499,-112.72196,9
4.75,4.25,163.30804,-110.664064,9
5,4,167.220179,-119.129717,9
5,4,162.269524,-112.909109,9
5,4.333333,176.281451,-128.831459,9
4,5,190.44055,-130.79316,9
5,4.75,181.109321,-128.536071,9
4.666667,4.666667,180.607302,-125.451084,9
4.75,4.25,179.899059,-125.603216,9
4.666667,4.666667,178.992738,-127.66815,9
4.666667,4.666667,172.972928,-121.988304,9
4.666667,5,172.88996,-124.62836,9
4.666667,4.666667,176.400976,-127.56247,9
4.25,4.75,173.963199,-121.794558,9
4.333333,5,182.115795,-128.031355,9
4.666667,5,179.901774,-131.386054,9
4.5,4.75,174.075487,-122.504986,9
4.666667,4.666667,178.818949,-127.154763,9
4.5,5,166.982596,-118.480167,9
4.666667,4.666667,164.751859,-118.28673,9
4.666667,4.333333,165.430464,-117.654222,9
4.666667,4.666667,162.633671,-117.366285,9
5,5,167.436269,-121.635069,9
5,4.333333,171.192934,-124.100381,9
4.666667,4.666667,165.586386,-119.861341,9
4.5,5,172.056347,-122.719469,9
4.666667,4.666667,164.71242,-118.904345,9
4.666667,4.333333,173.627681,-125.415105,9
4.666667,4.333333,168.581271,-122.733005,9
5,4.333333,166.590654,-119.944712,9
4.666667,4.333333,165.810428,-119.008691,9
4.75,4.75,166.630413,-119.485348,9
5,4.666667,168.35189,-123.810412,9
4.5,4.75,161.453965,-115.183114,9
4.333333,4.666667,168.157135,-121.26314,9
5,4.333333,172.741993,-127.052243,9
4.666667,4.666667,167.517822,-121.960454,9
4.666667,4.333333,160.043243,-114.840382,9
4.75,4.5,162.733128,-118.431747,9
4.666667,4.666667,167.049952,-123.17677,9
4.666667,5,167.248511,-122.382057,9
4.666667,4.333333,165.198723,-119.153231,9
4.75,4.25,160.817684,-116.856699,9
5,4,160.815248,-115.087664,9
4.666667,4.333333,158.577731,-114.936605,9
4.333333,4.666667,162.456228,-116.362664,9
5,4.666667,165.059221,-122.274677,9
5,4.333333,162.056294,-120.909698,9
4.25,5,161.017536,-115.06533,9
4.666667,4.333333,154.979255,-110.006537,9
4.75,4.75,160.420271,-118.151171,9
4.333333,4.666667,165.852444,-119.80315,9
5,4.333333,153.358922,-112.868428,9
4.333333,4.666667,162.612838,-116.732044,9
5,4,165.137759,-120.026633,9
4.333333,4.666667,158.681746,-113.565446,9
5,4.333333,159.386835,-119.016762,9
5,4.75,165.737144,-122.263237,9
4.666667,4.666667,165.047916,-121.562688,9
4.666667,4.333333,169.53189,-127.167872,9
4.666667,4.666667,167.348902,-121.989715,9
4.666667,4.333333,163.37038,-117.665749,9
4.666667,4.333333,165.756478,-123.850317,9
5,4.5,160.96758,-120.435356,9
4.333333,4.666667,149.095451,-110.937244,9
5,4.666667,162.54867,-123.545933,9
4.75,4.25,163.916597,-123.441825,9
4.666667,4.333333,171.750498,-129.520411,9
4.666667,4.666667,172.23226,-129.078463,9
5,4,166.603004,-120.563498,9
4.75,4.5,163.073634,-120.523825,9
5,4,163.420408,-123.453123,9
4.666667,4.666667,165.249489,-122.921217,9
4.333333,4.666667,163.470993,-121.156561,9
5,4,164.138702,-124.6159,9
5,4,163.048447,-124.193186,9
4.333333,4.666667,164.276717,-123.313062,9
4.666667,4.333333,167.105269,-124.607209,9
4.666667,4.666667,167.580759,-122.870909,9
4.666667,-123.333333,169.152982,-126.308031,9
5,4,167.53139,-126.794617,9
4.666667,4.666667,166.143039,-125.121016,9
5,4.333333,167.553893,-127.999489,9
4,5,161.977832,-119.185639,9
4.75,4.5,169.285391,-121.527125,9
5,4.333333,165.012323,-118.707469,9
4.75,4.5,173.662482,-125.862556,9
4.666667,4.666667,172.776415,-127.565453,9
4.5,4.5,166.78032,-124.110013,9
5,4,162.550878,-120.47491,9
4.666667,4.666667,165.291337,-120.815128,9
5,4,171.862563,-129.171937,9
5,4.333333,173.24078,-131.045535,9
4.666667,4.666667,173.646845,-128.89278,9
4.666667,4.666667,173.146793,-129.385328,9
4.666667,4.666667,182.307288,-133.959311,9
5,4.333333,171.921949,-130.129332,9
4,5,161.072685,-117.788778,9
5,4.666667,175.215759,-130.139973,9
4.666667,4.333333,166.152275,-122.363073,9
5,4,168.17407,-127.917094,9
5,4.333333,169.559119,-129.200529,9
5,4.333333,170.365338,-129.700102,9
4.666667,4.666667,171.604541,-129.787955,9
5,4.666667,176.180363,-133.94378,9
5,4.666667,170.227522,-128.15423,9
5,4.5,170.215684,-130.087021,9
4.666667,4.666667,170.072152,-128.744273,9
4.333333,4.666667,163.022036,-121.58949,9
4.666667,4.333333,161.893919,-121.016286,9
4.666667,4.666667,161.973114,-119.873286,9
4.666667,4.666667,169.132529,-127.969862,9
4.666667,4.666667,166.70203,-124.657798,9
4.333333,4.666667,166.264386,-124.10515,9
5,4.666667,178.370239,-134.10732,9
5,4.25,179.875343,-135.136777,9
5,4,173.099281,-130.251251,9
5,4,168.136623,-125.242594,9
4.666667,4.333333,162.243368,-118.973449,9
5,4.333333,177.494067,-136.217387,9
5,4.333333,171.599997,-129.130309,9
5,4.333333,169.877386,-129.842039,9
4.333333,4.666667,167.798356,-124.341527,9
4.333333,4.666667,173.283383,-129.692836,9
4.333333,5,175.425697,-130.188399,9
4.666667,4.333333,177.42139,-132.750023,9
4.666667,4.333333,173.011416,-126.599884,9
4.666667,4.666667,178.761058,-136.232632,9
5,4.333333,184.083145,-140.676284,9
5,4.333333,185.608604,-137.670989,9
4.75,5,152.146078,-111.459456,9
5,4,156.56683,-117.671802,9
4.333333,4.666667,167.536774,-126.257297,9
5,4.333333,157.312427,-120.106671,9
6.25,4.75,164.856923,-126.696099,9
4.75,4.5,167.641866,-126.797951,9
5,4.5,156.183986,-122.358778,9
5,4,163.732107,-119.412989,9
4.4,4.6,162.599866,-131.218794,9
-31,4.6,164.5861,-124.100007,9
5,4.25,154.738881,-117.733031,9
4.75,4.25,157.818646,-118.463434,9
4.5,4.75,153.264301,-113.717738,9
5,4,145.329674,-108.533248,9
4.5,4.75,159.131732,-111.498775,9
5,4.5,173.707976,-133.080358,9
5,4.25,162.485837,-127.413479,9
5,4,169.772137,-130.191996,9
4.75,4.25,171.134343,-125.88864,9
4.5,4.5,160.757327,-120.458525,9
4.5,4.5,161.341374,-117.629298,9
4.666667,4.333333,162.373755,-120.010814,9
4,5,169.719901,-129.75706,9
4.75,4.25,159.870835,-109.754554,9
5,4.25,280.280418,-197.937222,10
4.75,4.5,267.557222,-189.343845,10
5,4.25,273.099409,-197.84121,10
5,4.5,264.217614,-177.997955,10
5,5,274.620552,-192.122807,10
5,4.5,261.752317,-181.40434,10
4.75,4.5,261.86104,-184.313709,10
4.5,5,275.195053,-185.462033,10
4.8,4.4,283.619366,-190.70285,10
5,4.25,273.539394,-195.761684,10
4.75,4.75,288.526466,-202.931417,10
5,4.25,275.271733,-190.865409,10
5,4.75,298.331973,-200.791104,10
5,4,293.931191,-201.088547,10
4.6,4.6,277.082059,-190.435977,10
5,4.25,293.192967,-208.758643,10
4.75,4.5,281.132783,-189.156626,10
5,4.75,270.874964,-184.378177,10
5,4.4,232.127701,-169.257695,10
5,4.6,253.473813,-183.745246,10
5,4.5,284.404634,-202.49131,10
6.2,4.6,239.100365,-166.775276,10
-18.4,5,286.124242,-200.493168,10
5,4.5,286.51392,-190.590753,10
4.75,4.75,271.06669,-181.246091,10
5,4.75,266.734545,-178.438231,10
4.75,4.5,269.966255,-178.882978,10
5,4.25,257.492065,-178.86923,10
5,4,258.575586,-175.568425,10
4.5,4.75,272.856808,-184.146208,10
5,4.75,295.777816,-211.698848,10
4.5,4.75,277.401476,-195.623523,10
5,4.5,280.388688,-196.356749,10
4.75,4.75,270.931811,-185.251862,10
4.5,5,280.041674,-184.124001,10
5,4.333333,276.641303,-186.197661,10
4.8,4.2,298.685843,-211.46197,10
5,4.75,279.610005,-188.323499,10
4.8,4.8,260.912272,-171.764494,10
5,4.25,255.018412,-166.956471,10
5,4.75,256.513994,-165.702699,10
-28.333333,4.666667,265.182652,-179.950547,10
5,5,276.09304,-185.816148,10
5,4.5,257.930457,-174.259003,10
5,4.8,269.385409,-176.484419,10
5,4.5,255.025428,-167.931333,10
4.8,4.8,264.935889,-169.182261,10
4.75,4.5,263.29617,-167.202883,10
4.6,5,270.249961,-176.031975,10
4.75,4.75,251.183276,-163.918753,10
5,4.6,262.402374,-172.401183,10
4.75,4.75,257.697742,-170.877688,10
4.75,4.75,262.583998,-178.262502,10
4.8,4.6,262.193274,-175.429281,10
5,4.5,259.655788,-167.63639,10
5,4.75,255.828214,-165.828031,10
4.5,5,270.713953,-180.993306,10
5,4.75,275.062614,-183.394981,10
4.75,4.25,263.397385,-176.649767,10
5,4,277.099219,-191.948924,10
4.75,4.5,303.147473,-215.100647,10
5,5,269.440484,-166.302239,10
5,4.75,268.00628,-190.857772,10
5,4.25,258.460722,-163.575391,10
4.5,5,264.104537,-174.439495,10
4.75,4.75,270.054972,-174.895914,10
5,4.666667,281.872049,-182.302989,10
5,4.4,279.731548,-194.716548,10
4.75,4.75,275.156279,-191.734169,10
4.75,4.5,255.896667,-174.469316,10
5,4.75,277.687591,-188.60173,10
5,4.75,287.606644,-202.508041,10
5,4.5,283.406319,-191.551453,10
4.75,4.75,296.117771,-198.48863,10
4.75,5,307.501238,-213.114605,10
4.333333,5,279.861204,-186.716798,10
-18.75,4.75,256.609616,-174.189253,10
5,4.75,272.857255,-180.025945,10
5,4.5,279.410432,-186.409072,10
5,4.25,285.421382,-201.298017,10
5,4.5,280.540798,-200.432435,10
4.8,4.6,287.581885,-212.254357,10
5,4.25,281.936747,-201.745168,10
4.8,4.8,292.583128,-209.572326,10
5,4.75,274.236793,-172.025739,10
5,4.25,252.476134,-167.908481,10
4.75,4.75,287.206046,-199.781173,10
4.666667,5,279.967603,-192.564848,10
5,4.75,289.104713,-196.867136,10
5,4.5,274.807699,-182.566236,10
4.75,4.75,274.86116,-184.085476,10
5,4.25,268.842517,-178.451878,10
4.666667,5,271.628981,-183.794239,10
5,4.75,274.297511,-181.714847,10
4.75,5,284.393526,-191.826796,10
5,4.6,272.299601,-184.500103,10
5,4.25,276.522747,-180.323296,10
4.8,4.4,276.267864,-185.974702,10
5,4.25,298.518097,-204.13083,10
5,4.75,293.325713,-196.373744,10
5,5,289.413831,-196.6151,10
5,4.5,284.789697,-195.225236,10
5,5,266.613528,-177.715902,10
4.666667,5,287.550162,-197.388067,10
5,4.5,276.99987,-184.274416,10
4.75,4.5,283.061905,-192.361669,10
5,4.5,298.935318,-203.070845,10
4.75,5,269.811024,-177.052035,10
5,4.5,283.320669,-197.928845,10
5,4.5,282.815574,-192.992642,10
4.5,5,280.652241,-189.94725,10
4.5,4.75,270.872165,-176.613078,10
5,4.75,291.317614,-204.481725,10
4.75,4.75,283.506632,-197.140836,10
4.8,4.8,316.826564,-221.454212,10
5,5,300.760558,-212.315913,10
5,4.333333,298.976849,-216.21341,10
5,4.75,298.893093,-213.76854,10
4.5,5,299.550134,-213.288456,10
4.5,4.75,293.184056,-200.498904,10
5,4.5,293.636418,-203.852583,10
5,5,302.294765,-210.764441,10
5,4.25,295.527037,-210.031478,10
5,4.75,298.449708,-214.63406,10
5,4.4,298.144626,-218.929254,10
5,4.75,304.333656,-217.068474,10
5,4.75,296.890124,-206.483225,10
4.75,4.75,291.025066,-201.502803,10
4.75,4.5,282.77698,-197.552411,10
4.75,5,283.878722,-198.603437,10
4.5,4.5,293.77652,-198.509415,10
5,4.25,298.617073,-207.416178,10
5,5,290.175236,-203.415961,10
5,4.25,291.371735,-204.630777,10
5,4.6,280.727985,-200.155893,10
5,4.8,285.045586,-186.641492,10
4.75,4.75,287.890448,-186.317137,10
5,4.75,299.860366,-201.54351,10
